"event_id","entry_no","shop_id","mbr_id","entry_dtm","entry_rslt_cd","entry_rslt_dtm"
EV-240129,43,S050,M0117,"2024-01-29 10:26:00",SUCC,"2024-01-29 10:30:00"
EV-240129,44,S050,M0257,"2024-01-29 10:34:00",SUCC,"2024-01-29 10:30:00"
EV-240129,45,S050,M0213,"2024-01-29 10:38:00",SUCC,"2024-01-29 10:30:00"
EV-240129,46,S100,M1096,"2024-01-29 10:44:00",SUCC,"2024-01-29 10:30:00"
EV-240130,1,S280,M2688,"2024-01-30 08:04:00",SUCC,"2024-01-30 08:30:00"
EV-240130,2,S050,M0274,"2024-01-30 08:06:00",SUCC,"2024-01-30 08:30:00"
EV-240130,3,S050,M0275,"2024-01-30 08:08:00",SUCC,"2024-01-30 08:30:00"
EV-240130,4,S050,M0185,"2024-01-30 08:10:00",SUCC,"2024-01-30 08:30:00"
EV-240130,5,S050,M0998,"2024-01-30 08:12:00",SUCC,"2024-01-30 08:30:00"
EV-240130,6,S050,M0956,"2024-01-30 08:14:00",SUCC,"2024-01-30 08:30:00"
EV-240130,7,S050,M0285,"2024-01-30 08:16:00",SUCC,"2024-01-30 08:30:00"
EV-240130,8,S050,M0106,"2024-01-30 08:18:00",SUCC,"2024-01-30 08:30:00"
EV-240130,9,S050,M0107,"2024-01-30 08:20:00",SUCC,"2024-01-30 08:30:00"
EV-240130,10,S050,M0201,"2024-01-30 08:22:00",SUCC,"2024-01-30 08:30:00"
EV-240130,11,S050,M0162,"2024-01-30 08:24:00",SUCC,"2024-01-30 08:30:00"
EV-240130,12,S050,M0163,"2024-01-30 08:26:00",SUCC,"2024-01-30 08:30:00"
EV-240130,13,S050,M0884,"2024-01-30 08:28:00",SUCC,"2024-01-30 08:30:00"
EV-240130,14,S050,M0299,"2024-01-30 08:30:00",SUCC,"2024-01-30 08:30:00"
EV-240130,15,S050,M0120,"2024-01-30 08:32:00",SUCC,"2024-01-30 08:30:00"
EV-240130,16,S050,M0121,"2024-01-30 08:34:00",SUCC,"2024-01-30 08:30:00"
EV-240130,17,S050,M0889,"2024-01-30 08:36:00",SUCC,"2024-01-30 08:30:00"
EV-240130,18,S050,M0260,"2024-01-30 08:38:00",SUCC,"2024-01-30 08:30:00"
EV-240130,19,S050,M0215,"2024-01-30 08:40:00",SUCC,"2024-01-30 08:30:00"
EV-240130,20,S050,M0261,"2024-01-30 08:42:00",SUCC,"2024-01-30 08:30:00"
EV-240130,21,S100,M1080,"2024-01-30 08:42:00",SUCC,"2024-01-30 08:30:00"
EV-240130,22,S050,M0984,"2024-01-30 08:44:00",SUCC,"2024-01-30 08:30:00"
EV-240130,23,S050,M0176,"2024-01-30 08:46:00",SUCC,"2024-01-30 08:30:00"
EV-240130,24,S100,M1085,"2024-01-30 08:46:00",SUCC,"2024-01-30 08:30:00"
EV-240130,25,S050,M0177,"2024-01-30 08:48:00",SUCC,"2024-01-30 08:30:00"
EV-240130,26,S100,M1180,"2024-01-30 08:48:00",SUCC,"2024-01-30 08:30:00"
EV-240130,27,S050,M0898,"2024-01-30 08:50:00",SUCC,"2024-01-30 08:30:00"
EV-240130,28,S100,M1001,"2024-01-30 08:50:00",SUCC,"2024-01-30 08:30:00"
EV-240130,29,S100,M1094,"2024-01-30 08:54:00",SUCC,"2024-01-30 08:30:00"
EV-240130,30,S100,M1099,"2024-01-30 08:58:00",SUCC,"2024-01-30 08:30:00"
EV-240130,31,S100,M1013,"2024-01-30 09:00:00",SUCC,"2024-01-30 09:30:00"
EV-240130,32,S100,M1066,"2024-01-30 09:04:00",SUCC,"2024-01-30 09:30:00"
EV-240130,33,S100,M1024,"2024-01-30 09:06:00",SUCC,"2024-01-30 09:30:00"
EV-240130,34,S100,M1071,"2024-01-30 09:08:00",SUCC,"2024-01-30 09:30:00"
EV-240130,35,S100,M1029,"2024-01-30 09:10:00",SUCC,"2024-01-30 09:30:00"
EV-240130,36,S100,M1768,"2024-01-30 09:14:00",SUCC,"2024-01-30 09:30:00"
EV-240130,37,S100,M1782,"2024-01-30 09:16:00",SUCC,"2024-01-30 09:30:00"
EV-240130,38,S100,M1795,"2024-01-30 09:18:00",SUCC,"2024-01-30 09:30:00"
EV-240130,39,S100,M2030,"2024-01-30 09:36:00",SUCC,"2024-01-30 09:30:00"
EV-240130,40,S100,M1908,"2024-01-30 09:54:00",SUCC,"2024-01-30 09:30:00"
EV-240131,1,S050,M0762,"2024-01-31 08:00:00",SUCC,"2024-01-31 08:30:00"
EV-240131,2,S100,M1780,"2024-01-31 08:00:00",SUCC,"2024-01-31 08:30:00"
EV-240131,3,S050,M0537,"2024-01-31 08:02:00",SUCC,"2024-01-31 08:30:00"
EV-240131,4,S100,M1150,"2024-01-31 08:02:00",SUCC,"2024-01-31 08:30:00"
EV-240131,5,S050,M0493,"2024-01-31 08:04:00",SUCC,"2024-01-31 08:30:00"
EV-240131,6,S100,M2321,"2024-01-31 08:04:00",SUCC,"2024-01-31 08:30:00"
EV-240131,7,S100,M1016,"2024-01-31 08:06:00",SUCC,"2024-01-31 08:30:00"
EV-240131,8,S100,M1197,"2024-01-31 08:08:00",SUCC,"2024-01-31 08:30:00"
EV-240131,9,S100,M1017,"2024-01-31 08:10:00",SUCC,"2024-01-31 08:30:00"
EV-240131,10,S100,M1738,"2024-01-31 08:12:00",SUCC,"2024-01-31 08:30:00"
EV-240131,11,S100,M1604,"2024-01-31 08:14:00",SUCC,"2024-01-31 08:30:00"
EV-240131,12,S100,M1785,"2024-01-31 08:16:00",SUCC,"2024-01-31 08:30:00"
EV-240131,13,S100,M1605,"2024-01-31 08:18:00",SUCC,"2024-01-31 08:30:00"
EV-240131,14,S100,M1155,"2024-01-31 08:20:00",SUCC,"2024-01-31 08:30:00"
EV-240131,15,S100,M1112,"2024-01-31 08:22:00",SUCC,"2024-01-31 08:30:00"
EV-240131,16,S100,M2058,"2024-01-31 08:24:00",SUCC,"2024-01-31 08:30:00"
EV-240131,17,S100,M1743,"2024-01-31 08:26:00",SUCC,"2024-01-31 08:30:00"
EV-240131,18,S100,M1700,"2024-01-31 08:28:00",SUCC,"2024-01-31 08:30:00"
EV-240131,19,S050,M0959,"2024-01-31 08:30:00",SUCC,"2024-01-31 08:30:00"
EV-240131,20,S100,M2376,"2024-01-31 08:30:00",SUCC,"2024-01-31 08:30:00"
EV-240131,21,S050,M0982,"2024-01-31 08:32:00",SUCC,"2024-01-31 08:30:00"
EV-240131,22,S100,M2016,"2024-01-31 08:32:00",SUCC,"2024-01-31 08:30:00"
EV-240131,23,S050,M0987,"2024-01-31 08:34:00",SUCC,"2024-01-31 08:30:00"
EV-240131,24,S100,M2377,"2024-01-31 08:34:00",SUCC,"2024-01-31 08:30:00"
EV-240131,25,S100,M2334,"2024-01-31 08:36:00",SUCC,"2024-01-31 08:30:00"
EV-240131,26,S100,M2335,"2024-01-31 08:38:00",SUCC,"2024-01-31 08:30:00"
EV-240131,27,S100,M1797,"2024-01-31 08:40:00",SUCC,"2024-01-31 08:30:00"
EV-240131,28,S100,M2384,"2024-01-31 08:42:00",SUCC,"2024-01-31 08:30:00"
EV-240131,29,S100,M1304,"2024-01-31 08:44:00",SUCC,"2024-01-31 08:30:00"
EV-240131,30,S050,M0996,"2024-01-31 08:54:00",SUCC,"2024-01-31 08:30:00"
EV-240131,31,S050,M0187,"2024-01-31 08:57:00",SUCC,"2024-01-31 08:30:00"
EV-240131,32,S050,M0234,"2024-01-31 09:00:00",SUCC,"2024-01-31 09:30:00"
EV-240131,33,S050,M0288,"2024-01-31 09:06:00",SUCC,"2024-01-31 09:30:00"
EV-240131,34,S050,M0289,"2024-01-31 09:09:00",SUCC,"2024-01-31 09:30:00"
EV-240131,35,S050,M0204,"2024-01-31 09:12:00",SUCC,"2024-01-31 09:30:00"
EV-240131,36,S050,M0205,"2024-01-31 09:15:00",SUCC,"2024-01-31 09:30:00"
EV-240131,37,S050,M0218,"2024-01-31 09:21:00",SUCC,"2024-01-31 09:30:00"
EV-240131,38,S050,M0219,"2024-01-31 09:24:00",SUCC,"2024-01-31 09:30:00"
EV-240131,39,S100,M1126,"2024-01-31 09:39:00",SUCC,"2024-01-31 09:30:00"
EV-240131,40,S100,M1178,"2024-01-31 09:42:00",SUCC,"2024-01-31 09:30:00"
EV-240131,41,S100,M1183,"2024-01-31 09:51:00",SUCC,"2024-01-31 09:30:00"
EV-240131,42,S100,M1056,"2024-01-31 10:03:00",SUCC,"2024-01-31 10:30:00"
EV-240131,43,S100,M1766,"2024-01-31 10:33:00",SUCC,"2024-01-31 10:30:00"
EV-240131,44,S100,M1771,"2024-01-31 10:36:00",SUCC,"2024-01-31 10:30:00"
EV-240131,45,S100,M1989,"2024-01-31 10:40:00",SUCC,"2024-01-31 10:30:00"
EV-240131,46,S100,M1906,"2024-01-31 10:52:00",SUCC,"2024-01-31 10:30:00"
EV-240131,47,S100,M1911,"2024-01-31 11:00:00",SUCC,"2024-01-31 11:30:00"
EV-240131,48,S100,M1960,"2024-01-31 11:08:00",SUCC,"2024-01-31 11:30:00"
EV-240201,1,S100,M7299,"2024-02-01 08:08:00",SUCC,"2024-02-01 08:30:00"
EV-240201,2,S050,M0970,"2024-02-01 08:30:00",SUCC,"2024-02-01 08:30:00"
EV-240201,3,S050,M0888,"2024-02-01 08:33:00",SUCC,"2024-02-01 08:30:00"
EV-240201,4,S050,M0190,"2024-02-01 08:54:00",SUCC,"2024-02-01 08:30:00"
EV-240201,5,S050,M0191,"2024-02-01 08:58:00",SUCC,"2024-02-01 08:30:00"
EV-240202,1,S050,M0958,"2024-02-02 08:02:00",SUCC,"2024-02-02 08:30:00"
EV-240202,2,S050,M0968,"2024-02-02 08:04:00",SUCC,"2024-02-02 08:30:00"
EV-240202,3,S050,M0068,"2024-02-02 08:06:00",SUCC,"2024-02-02 08:30:00"
EV-240202,4,S050,M0069,"2024-02-02 08:08:00",SUCC,"2024-02-02 08:30:00"
EV-240202,5,S050,M0973,"2024-02-02 08:10:00",SUCC,"2024-02-02 08:30:00"
EV-240202,6,S050,M0082,"2024-02-02 08:12:00",SUCC,"2024-02-02 08:30:00"
EV-240202,7,S050,M0083,"2024-02-02 08:14:00",SUCC,"2024-02-02 08:30:00"
EV-240202,8,S050,M0986,"2024-02-02 08:16:00",SUCC,"2024-02-02 08:30:00"
EV-240202,9,S100,M1182,"2024-02-02 08:33:00",SUCC,"2024-02-02 08:30:00"
EV-240202,10,S100,M1107,"2024-02-02 08:36:00",SUCC,"2024-02-02 08:30:00"
EV-240202,11,S100,M1164,"2024-02-02 08:39:00",SUCC,"2024-02-02 08:30:00"
EV-240202,12,S100,M1121,"2024-02-02 08:42:00",SUCC,"2024-02-02 08:30:00"
EV-240202,13,S100,M1169,"2024-02-02 08:45:00",SUCC,"2024-02-02 08:30:00"
EV-240203,1,S050,M0759,"2024-02-03 08:00:00",SUCC,"2024-02-03 08:30:00"
EV-240203,2,S050,M0897,"2024-02-03 08:02:00",SUCC,"2024-02-03 08:30:00"
EV-240203,3,S010,M5409,"2024-02-03 08:06:00",SUCC,"2024-02-03 08:30:00"
EV-240203,4,S100,M1093,"2024-02-03 08:08:00",SUCC,"2024-02-03 08:30:00"
EV-240203,5,S010,M0009,"2024-02-03 08:09:00",SUCC,"2024-02-03 08:30:00"
EV-240203,6,S100,M1109,"2024-02-03 08:12:00",SUCC,"2024-02-03 08:30:00"
EV-240203,7,S100,M1065,"2024-02-03 08:16:00",SUCC,"2024-02-03 08:30:00"
EV-240203,8,S100,M1023,"2024-02-03 08:20:00",SUCC,"2024-02-03 08:30:00"
EV-240203,9,S050,M0096,"2024-02-03 08:22:00",SUCC,"2024-02-03 08:30:00"
EV-240203,10,S050,M0097,"2024-02-03 08:24:00",SUCC,"2024-02-03 08:30:00"
EV-240203,11,S100,M1123,"2024-02-03 08:24:00",SUCC,"2024-02-03 08:30:00"
EV-240203,12,S050,M0066,"2024-02-03 08:26:00",SUCC,"2024-02-03 08:30:00"
EV-240203,13,S050,M0067,"2024-02-03 08:28:00",SUCC,"2024-02-03 08:30:00"
EV-240203,14,S100,M1079,"2024-02-03 08:28:00",SUCC,"2024-02-03 08:30:00"
EV-240203,15,S050,M0883,"2024-02-03 08:30:00",SUCC,"2024-02-03 08:30:00"
EV-240203,16,S050,M0080,"2024-02-03 08:32:00",SUCC,"2024-02-03 08:30:00"
EV-240203,17,S050,M0081,"2024-02-03 08:34:00",SUCC,"2024-02-03 08:30:00"
EV-240203,18,S050,M1000,"2024-02-03 08:57:00",SUCC,"2024-02-03 08:30:00"
EV-240204,1,S100,M1095,"2024-02-04 08:00:00",SUCC,"2024-02-04 08:30:00"
EV-240204,2,S100,M1111,"2024-02-04 08:02:00",SUCC,"2024-02-04 08:30:00"
EV-240204,3,S100,M1067,"2024-02-04 08:04:00",SUCC,"2024-02-04 08:30:00"
EV-240204,4,S100,M1025,"2024-02-04 08:06:00",SUCC,"2024-02-04 08:30:00"
EV-240204,5,S100,M1168,"2024-02-04 08:08:00",SUCC,"2024-02-04 08:30:00"
EV-240204,6,S050,M0180,"2024-02-04 09:06:00",SUCC,"2024-02-04 09:30:00"
EV-240204,7,S050,M0181,"2024-02-04 09:10:00",SUCC,"2024-02-04 09:30:00"
EV-240204,8,S050,M0094,"2024-02-04 09:14:00",SUCC,"2024-02-04 09:30:00"
EV-240204,9,S050,M0995,"2024-02-04 09:18:00",SUCC,"2024-02-04 09:30:00"
EV-240204,10,S050,M0095,"2024-02-04 09:22:00",SUCC,"2024-02-04 09:30:00"
EV-240204,11,S050,M0278,"2024-02-04 09:26:00",SUCC,"2024-02-04 09:30:00"
EV-240204,12,S050,M0279,"2024-02-04 09:30:00",SUCC,"2024-02-04 09:30:00"
EV-240204,13,S050,M0972,"2024-02-04 09:30:00",SUCC,"2024-02-04 09:30:00"
EV-240204,14,S050,M0885,"2024-02-04 09:33:00",SUCC,"2024-02-04 09:30:00"
EV-240204,15,S050,M0110,"2024-02-04 09:34:00",SUCC,"2024-02-04 09:30:00"
EV-240204,16,S050,M0981,"2024-02-04 09:36:00",SUCC,"2024-02-04 09:30:00"
EV-240204,17,S050,M0111,"2024-02-04 09:38:00",SUCC,"2024-02-04 09:30:00"
EV-240204,18,S050,M0899,"2024-02-04 09:39:00",SUCC,"2024-02-04 09:30:00"
EV-240204,19,S050,M0166,"2024-02-04 09:50:00",SUCC,"2024-02-04 09:30:00"
EV-240204,20,S050,M0167,"2024-02-04 09:54:00",SUCC,"2024-02-04 09:30:00"
EV-240204,21,S050,M0124,"2024-02-04 09:58:00",SUCC,"2024-02-04 09:30:00"
EV-240204,22,S050,M0125,"2024-02-04 10:02:00",SUCC,"2024-02-04 10:30:00"
EV-240204,23,S050,M0264,"2024-02-04 10:10:00",SUCC,"2024-02-04 10:30:00"
EV-240204,24,S050,M0265,"2024-02-04 10:14:00",SUCC,"2024-02-04 10:30:00"
EV-240205,1,S050,M0178,"2024-02-05 08:00:00",SUCC,"2024-02-05 08:30:00"
EV-240205,2,S100,M9399,"2024-02-05 08:00:00",SUCC,"2024-02-05 08:30:00"
EV-240205,3,S050,M0764,"2024-02-05 08:02:00",SUCC,"2024-02-05 08:30:00"
EV-240205,4,S100,M5799,"2024-02-05 08:02:00",SUCC,"2024-02-05 08:30:00"
EV-240205,5,S050,M0179,"2024-02-05 08:04:00",SUCC,"2024-02-05 08:30:00"
EV-240205,6,S100,M4899,"2024-02-05 08:04:00",SUCC,"2024-02-05 08:30:00"
EV-240205,7,S020,M0919,"2024-02-05 08:05:00",SUCC,"2024-02-05 08:30:00"
EV-240205,8,S050,M0276,"2024-02-05 08:06:00",SUCC,"2024-02-05 08:30:00"
EV-240205,9,S050,M0997,"2024-02-05 08:08:00",SUCC,"2024-02-05 08:30:00"
EV-240205,10,S050,M0277,"2024-02-05 08:10:00",SUCC,"2024-02-05 08:30:00"
EV-240205,11,S050,M0108,"2024-02-05 08:12:00",SUCC,"2024-02-05 08:30:00"
EV-240205,12,S100,M9099,"2024-02-05 08:12:00",SUCC,"2024-02-05 08:30:00"
EV-240205,13,S050,M0109,"2024-02-05 08:14:00",SUCC,"2024-02-05 08:30:00"
EV-240205,14,S050,M0292,"2024-02-05 08:16:00",SUCC,"2024-02-05 08:30:00"
EV-240205,15,S050,M0293,"2024-02-05 08:18:00",SUCC,"2024-02-05 08:30:00"
EV-240205,16,S050,M0208,"2024-02-05 08:20:00",SUCC,"2024-02-05 08:30:00"
EV-240205,17,S050,M0209,"2024-02-05 08:22:00",SUCC,"2024-02-05 08:30:00"
EV-240205,18,S050,M0164,"2024-02-05 08:24:00",SUCC,"2024-02-05 08:30:00"
EV-240205,19,S050,M0165,"2024-02-05 08:26:00",SUCC,"2024-02-05 08:30:00"
EV-240205,20,S050,M0887,"2024-02-05 08:28:00",SUCC,"2024-02-05 08:30:00"
EV-240205,21,S050,M0122,"2024-02-05 08:30:00",SUCC,"2024-02-05 08:30:00"
EV-240205,22,S050,M0123,"2024-02-05 08:32:00",SUCC,"2024-02-05 08:30:00"
EV-240205,23,S050,M0262,"2024-02-05 08:34:00",SUCC,"2024-02-05 08:30:00"
EV-240205,24,S050,M0983,"2024-02-05 08:36:00",SUCC,"2024-02-05 08:30:00"
EV-240205,25,S050,M0263,"2024-02-05 08:38:00",SUCC,"2024-02-05 08:30:00"
EV-240205,26,S100,M1128,"2024-02-05 08:39:00",SUCC,"2024-02-05 08:30:00"
EV-240205,27,S050,M0222,"2024-02-05 08:40:00",SUCC,"2024-02-05 08:30:00"
EV-240205,28,S050,M0223,"2024-02-05 08:42:00",SUCC,"2024-02-05 08:30:00"
EV-240205,29,S100,M1083,"2024-02-05 08:42:00",SUCC,"2024-02-05 08:30:00"
EV-240205,30,S100,M1129,"2024-02-05 08:45:00",SUCC,"2024-02-05 08:30:00"
EV-240205,31,S100,M1179,"2024-02-05 08:51:00",SUCC,"2024-02-05 08:30:00"
EV-240205,32,S100,M1097,"2024-02-05 08:54:00",SUCC,"2024-02-05 08:30:00"
EV-240205,33,S100,M1058,"2024-02-05 08:57:00",SUCC,"2024-02-05 08:30:00"
EV-240205,34,S100,M1059,"2024-02-05 09:00:00",SUCC,"2024-02-05 09:30:00"
EV-240205,35,S100,M1020,"2024-02-05 09:03:00",SUCC,"2024-02-05 09:30:00"
EV-240205,36,S100,M1021,"2024-02-05 09:06:00",SUCC,"2024-02-05 09:30:00"
EV-240205,37,S100,M1114,"2024-02-05 09:09:00",SUCC,"2024-02-05 09:30:00"
EV-240205,38,S100,M1069,"2024-02-05 09:12:00",SUCC,"2024-02-05 09:30:00"
EV-240205,39,S100,M1115,"2024-02-05 09:15:00",SUCC,"2024-02-05 09:30:00"
EV-240205,40,S100,M1027,"2024-02-05 09:18:00",SUCC,"2024-02-05 09:30:00"
EV-240206,1,S050,M0957,"2024-02-06 08:30:00",SUCC,"2024-02-06 08:30:00"
EV-240206,2,S050,M0967,"2024-02-06 08:32:00",SUCC,"2024-02-06 08:30:00"
EV-240206,3,S050,M0070,"2024-02-06 08:34:00",SUCC,"2024-02-06 08:30:00"
EV-240206,4,S050,M0890,"2024-02-06 08:36:00",SUCC,"2024-02-06 08:30:00"
EV-240206,5,S050,M0891,"2024-02-06 08:38:00",SUCC,"2024-02-06 08:30:00"
EV-240206,6,S050,M0084,"2024-02-06 08:40:00",SUCC,"2024-02-06 08:30:00"
EV-240206,7,S100,M1086,"2024-02-06 08:40:00",SUCC,"2024-02-06 08:30:00"
EV-240206,8,S050,M0985,"2024-02-06 08:42:00",SUCC,"2024-02-06 08:30:00"
EV-240206,9,S050,M0999,"2024-02-06 08:42:00",SUCC,"2024-02-06 08:30:00"
EV-240206,10,S100,M1087,"2024-02-06 08:44:00",SUCC,"2024-02-06 08:30:00"
EV-240206,11,S050,M0194,"2024-02-06 08:48:00",SUCC,"2024-02-06 08:30:00"
EV-240206,12,S100,M1181,"2024-02-06 08:48:00",SUCC,"2024-02-06 08:30:00"
EV-240206,13,S050,M0195,"2024-02-06 08:51:00",SUCC,"2024-02-06 08:30:00"
EV-240206,14,S100,M1002,"2024-02-06 08:52:00",SUCC,"2024-02-06 08:30:00"
EV-240206,15,S050,M0290,"2024-02-06 08:54:00",SUCC,"2024-02-06 08:30:00"
EV-240206,16,S100,M1003,"2024-02-06 08:56:00",SUCC,"2024-02-06 08:30:00"
EV-240206,17,S050,M0291,"2024-02-06 08:57:00",SUCC,"2024-02-06 08:30:00"
EV-240206,18,S100,M1018,"2024-02-06 09:00:00",SUCC,"2024-02-06 09:30:00"
EV-240206,19,S100,M1019,"2024-02-06 09:04:00",SUCC,"2024-02-06 09:30:00"
EV-240206,20,S050,M0206,"2024-02-06 09:06:00",SUCC,"2024-02-06 09:30:00"
EV-240206,21,S100,M1072,"2024-02-06 09:08:00",SUCC,"2024-02-06 09:30:00"
EV-240206,22,S050,M0207,"2024-02-06 09:09:00",SUCC,"2024-02-06 09:30:00"
EV-240206,23,S100,M1163,"2024-02-06 09:12:00",SUCC,"2024-02-06 09:30:00"
EV-240206,24,S100,M1073,"2024-02-06 09:16:00",SUCC,"2024-02-06 09:30:00"
EV-240206,25,S100,M1030,"2024-02-06 09:20:00",SUCC,"2024-02-06 09:30:00"
EV-240206,26,S050,M0220,"2024-02-06 09:24:00",SUCC,"2024-02-06 09:30:00"
EV-240206,27,S100,M1031,"2024-02-06 09:24:00",SUCC,"2024-02-06 09:30:00"
EV-240206,28,S050,M0221,"2024-02-06 09:27:00",SUCC,"2024-02-06 09:30:00"
EV-240207,1,S006,M0905,"2024-02-07 08:00:00",SUCC,"2024-02-07 08:30:00"
EV-240207,2,S100,M1156,"2024-02-07 08:00:00",SUCC,"2024-02-07 08:30:00"
EV-240207,3,S100,M1157,"2024-02-07 08:02:00",SUCC,"2024-02-07 08:30:00"
EV-240207,4,S100,M1165,"2024-02-07 08:04:00",SUCC,"2024-02-07 08:30:00"
EV-240207,5,S005,M0904,"2024-02-07 08:05:00",SUCC,"2024-02-07 08:30:00"
EV-240207,6,S050,M0098,"2024-02-07 08:39:00",SUCC,"2024-02-07 08:30:00"
EV-240207,7,S050,M0056,"2024-02-07 08:42:00",SUCC,"2024-02-07 08:30:00"
EV-240207,8,S050,M0228,"2024-02-07 08:42:00",SUCC,"2024-02-07 08:30:00"
EV-240207,9,S050,M0960,"2024-02-07 08:45:00",SUCC,"2024-02-07 08:30:00"
EV-240207,10,S050,M0961,"2024-02-07 08:48:00",SUCC,"2024-02-07 08:30:00"
EV-240207,11,S050,M0969,"2024-02-07 08:51:00",SUCC,"2024-02-07 08:30:00"
EV-240207,12,S050,M0192,"2024-02-07 08:54:00",SUCC,"2024-02-07 08:30:00"
EV-240207,13,S050,M0988,"2024-02-07 08:54:00",SUCC,"2024-02-07 08:30:00"
EV-240207,14,S050,M0989,"2024-02-07 08:57:00",SUCC,"2024-02-07 08:30:00"
EV-240207,15,S050,M0193,"2024-02-07 08:58:00",SUCC,"2024-02-07 08:30:00"
EV-240208,1,S050,M0168,"2024-02-08 08:00:00",SUCC,"2024-02-08 08:30:00"
EV-240208,2,S050,M0126,"2024-02-08 08:02:00",SUCC,"2024-02-08 08:30:00"
EV-240208,3,S050,M0266,"2024-02-08 08:04:00",SUCC,"2024-02-08 08:30:00"
EV-240209,1,S050,M0294,"2024-02-09 08:12:00",SUCC,"2024-02-09 08:30:00"
EV-240209,2,S050,M0974,"2024-02-09 08:15:00",SUCC,"2024-02-09 08:30:00"
EV-240209,3,S050,M0975,"2024-02-09 08:18:00",SUCC,"2024-02-09 08:30:00"
EV-240209,4,S100,M6399,"2024-02-09 08:18:00",SUCC,"2024-02-09 08:30:00"
EV-240209,5,S050,M0210,"2024-02-09 08:21:00",SUCC,"2024-02-09 08:30:00"
EV-240209,6,S050,M0224,"2024-02-09 08:24:00",SUCC,"2024-02-09 08:30:00"
EV-240209,7,S100,M1170,"2024-02-09 08:36:00",SUCC,"2024-02-09 08:30:00"
EV-240209,8,S100,M1171,"2024-02-09 08:40:00",SUCC,"2024-02-09 08:30:00"
EV-240209,9,S100,M1022,"2024-02-09 08:48:00",SUCC,"2024-02-09 08:30:00"
EV-240210,1,S050,M0060,"2024-02-10 08:21:00",SUCC,"2024-02-10 08:30:00"
EV-240210,2,S050,M0074,"2024-02-10 08:24:00",SUCC,"2024-02-10 08:30:00"
EV-240210,3,S100,M5499,"2024-02-10 08:32:00",SUCC,"2024-02-10 08:30:00"
EV-240210,4,S050,M0230,"2024-02-10 08:38:00",SUCC,"2024-02-10 08:30:00"
EV-240210,5,S050,M0196,"2024-02-10 08:46:00",SUCC,"2024-02-10 08:30:00"
EV-240210,6,S050,M0130,"2024-02-10 08:54:00",SUCC,"2024-02-10 08:30:00"
EV-240211,1,S050,M0088,"2024-02-11 08:00:00",SUCC,"2024-02-11 08:30:00"
EV-240211,2,S100,M1061,"2024-02-11 08:00:00",SUCC,"2024-02-11 08:30:00"
EV-240211,3,S100,M2007,"2024-02-11 08:02:00",SUCC,"2024-02-11 08:30:00"
EV-240211,4,S100,M1650,"2024-02-11 08:04:00",SUCC,"2024-02-11 08:30:00"
EV-240211,5,S100,M1651,"2024-02-11 08:06:00",SUCC,"2024-02-11 08:30:00"
EV-240211,6,S100,M2241,"2024-02-11 08:08:00",SUCC,"2024-02-11 08:30:00"
EV-240211,7,S100,M1116,"2024-02-11 08:10:00",SUCC,"2024-02-11 08:30:00"
EV-240211,8,S100,M2287,"2024-02-11 08:12:00",SUCC,"2024-02-11 08:30:00"
EV-240211,9,S100,M1117,"2024-02-11 08:14:00",SUCC,"2024-02-11 08:30:00"
EV-240211,10,S100,M2063,"2024-02-11 08:16:00",SUCC,"2024-02-11 08:30:00"
EV-240211,11,S100,M8499,"2024-02-11 08:18:00",SUCC,"2024-02-11 08:30:00"
EV-240211,12,S100,M1706,"2024-02-11 08:20:00",SUCC,"2024-02-11 08:30:00"
EV-240211,13,S280,M2682,"2024-02-11 08:20:00",SUCC,"2024-02-11 08:30:00"
EV-240211,14,S100,M1076,"2024-02-11 08:22:00",SUCC,"2024-02-11 08:30:00"
EV-240211,15,S100,M1707,"2024-02-11 08:24:00",SUCC,"2024-02-11 08:30:00"
EV-240211,16,S280,M2683,"2024-02-11 08:25:00",SUCC,"2024-02-11 08:30:00"
EV-240211,17,S100,M1077,"2024-02-11 08:26:00",SUCC,"2024-02-11 08:30:00"
EV-240211,18,S100,M2024,"2024-02-11 08:28:00",SUCC,"2024-02-11 08:30:00"
EV-240211,19,S100,M1034,"2024-02-11 08:30:00",SUCC,"2024-02-11 08:30:00"
EV-240211,20,S280,M2697,"2024-02-11 08:30:00",SUCC,"2024-02-11 08:30:00"
EV-240211,21,S100,M2025,"2024-02-11 09:18:00",SUCC,"2024-02-11 09:30:00"
EV-240211,22,S100,M1130,"2024-02-11 09:21:00",SUCC,"2024-02-11 09:30:00"
EV-240211,23,S100,M1131,"2024-02-11 09:24:00",SUCC,"2024-02-11 09:30:00"
EV-240211,24,S100,M1090,"2024-02-11 09:27:00",SUCC,"2024-02-11 09:30:00"
EV-240211,25,S100,M1091,"2024-02-11 09:30:00",SUCC,"2024-02-11 09:30:00"
EV-240211,26,S100,M1006,"2024-02-11 09:33:00",SUCC,"2024-02-11 09:30:00"
EV-240211,27,S100,M1007,"2024-02-11 09:36:00",SUCC,"2024-02-11 09:30:00"
EV-240211,28,S100,M2000,"2024-02-11 09:39:00",SUCC,"2024-02-11 09:30:00"
EV-240211,29,S100,M2001,"2024-02-11 09:42:00",SUCC,"2024-02-11 09:30:00"
EV-240211,30,S100,M1060,"2024-02-11 09:45:00",SUCC,"2024-02-11 09:30:00"
EV-240211,31,S050,M0058,"2024-02-11 11:05:00",SUCC,"2024-02-11 11:30:00"
